epoch,accuracy,loss,val_accuracy,val_loss,LR
1,0.24503464996814728,1.8078246773967344,0.26541727781295776,1.8617949935219706,0.001
2,0.3058769404888153,1.6924520445310158,0.15225990116596222,1.970114779946993,0.001
3,0.39481937885284424,1.5251182789197728,0.1635432243347168,1.9789816581988782,0.001
4,0.42851829528808594,1.435979809715595,0.1236625388264656,2.6236528606933036,0.001
5,0.4489644169807434,1.392976624530025,0.2516697943210602,1.8152474646871017,0.001
6,0.4685778319835663,1.3455411749548802,0.14473769068717957,2.3630095611370905,0.001
7,0.48216724395751953,1.3130222899446464,0.17398352921009064,2.140341001620329,0.001
8,0.49286866188049316,1.2889934215105323,0.16983334720134735,2.3987675115729914,0.001
9,0.5028613805770874,1.268915853749848,0.10777511447668076,3.22563214705895,0.001
10,0.514182984828949,1.2477955980766073,0.48602554202079773,1.333595331993311,0.001
11,0.5197817087173462,1.2311700213033834,0.16432137787342072,2.3457624519252414,0.001
12,0.5230417847633362,1.228122544551381,0.40950652956962585,1.5515229987476626,0.001
13,0.5289417505264282,1.2182299554104044,0.2886972427368164,2.01177357585272,0.001
14,0.5265675783157349,1.2255818395399527,0.26541727781295776,3.684230962791267,0.001
15,0.50775146484375,1.2715413655014958,0.11244407296180725,2.7862511723663514,0.001
16,0.5225279927253723,1.241964157825514,0.2652876079082489,3.7484712816229373,0.001
17,0.5149625539779663,1.2612823265292166,0.09662149101495743,3.7510245590310145,0.001
18,0.5018869638442993,1.290902792436928,0.10174437612295151,3.5049694573459487,0.001
19,0.5137577652931213,1.260954212296286,0.10109590739011765,3.6960488900191497,0.001
20,0.5229886174201965,1.2460225063816586,0.13280591368675232,2.677244219518065,0.001
21,0.5236619114875793,1.2507233655870291,0.09636210650205612,4.000559878777564,0.001
22,0.5127655267715454,1.2825911211106997,0.15511316061019897,2.20258451044602,0.001
23,0.4949239194393158,1.318873727681316,0.09551909565925598,3.3658045935156156,0.001
24,0.4939848780632019,1.3161108403491344,0.2157447636127472,2.282339324871395,0.001
25,0.5060151219367981,1.2882229522211455,0.4602814316749573,1.3887978389981919,0.0001
26,0.5070959329605103,1.282155981326335,0.48946240544319153,1.345025953441949,0.0001
27,0.5133147835731506,1.2674001950722236,0.48408013582229614,1.3603951814426507,0.0001
28,0.5193387866020203,1.2558979903254908,0.49691978096961975,1.3381244012272224,0.0001
29,0.520082950592041,1.248730589967056,0.4622916877269745,1.4531358319044376,0.0001
30,0.5265144109725952,1.2411518592486905,0.5041177868843079,1.3024646188875602,0.0001
31,0.5296504497528076,1.2333227737813222,0.4637831449508667,1.4431396864103858,0.0001
32,0.5322372317314148,1.2291313856071855,0.426561176776886,1.5724175781075356,0.0001
33,0.5336723327636719,1.222995108975249,0.4759094715118408,1.3964410094959434,0.0001
34,0.5347708463668823,1.223266435874239,0.41586148738861084,1.541892880124423,0.0001
35,0.5345936417579651,1.2243754779698377,0.39297062158584595,1.7031204241443474,0.0001
36,0.5357630252838135,1.223795770405477,0.5101485252380371,1.2964519252882851,0.0001
37,0.5364717245101929,1.224148466047593,0.4588547945022583,1.45731253441063,0.0001
38,0.5362414121627808,1.2239440381321016,0.39673173427581787,1.6529505398477393,0.0001
39,0.5349302887916565,1.2292420976891605,0.47078660130500793,1.4349970284946758,0.0001
40,0.5363831520080566,1.2221093921129464,0.38830167055130005,1.791143056707974,0.0001
41,0.5383498072624207,1.2213019207614966,0.4286362826824188,1.5843494079910931,0.0001
42,0.5356566905975342,1.221938486991903,0.35425716638565063,1.760914678657405,0.0001
43,0.5368615388870239,1.2201204670242038,0.45995721220970154,1.4752348593395899,0.0001
44,0.5352846384048462,1.222918812592568,0.48531222343444824,1.3835267751691993,0.0001
45,0.5386155843734741,1.2175043906325924,0.4605408310890198,1.473446960231533,0.0001
46,0.537463903427124,1.2210543684287678,0.4980870187282562,1.3296464551060234,0.0001
47,0.5397317409515381,1.2136682580197926,0.5052201747894287,1.3213639056030921,0.0001
48,0.5361882448196411,1.2198805193828322,0.5118993520736694,1.2951094610713798,0.0001
49,0.5387041568756104,1.2125861804082037,0.5170871019363403,1.2886681784436935,0.0001
50,0.5406531095504761,1.2124839718426608,0.4102846682071686,1.563893102484836,0.0001
51,0.5388635993003845,1.211733080420715,0.4231243133544922,1.5774304043666127,0.0001
52,0.5409719944000244,1.206123523699401,0.4645613133907318,1.4352985234214486,0.0001
53,0.540635347366333,1.2115621872140527,0.5091109275817871,1.3206199345580336,0.0001
54,0.5412554740905762,1.2124419840333336,0.5100188255310059,1.3001109655478085,0.0001
55,0.5368437767028809,1.2142256582081734,0.5113806128501892,1.2995432896122736,0.0001
56,0.5398380756378174,1.2089260134871251,0.5132611393928528,1.2881649351871383,0.0001
57,0.5382257699966431,1.2133904478513249,0.4857661724090576,1.3739473953312624,0.0001
58,0.5397672057151794,1.213845861804842,0.36936643719673157,1.7037049224579057,0.0001
59,0.5424248576164246,1.2086365575166573,0.4851825535297394,1.3733302799151508,0.0001
60,0.5413795113563538,1.207031068808892,0.3711172938346863,1.674803163621701,0.0001
61,0.540263295173645,1.2075091479141051,0.5030153393745422,1.3161034527923274,0.0001
62,0.539962112903595,1.2062184346841403,0.5026911497116089,1.3338013936261028,0.0001
63,0.5433815717697144,1.2101322002362396,0.497049480676651,1.3351091799681292,0.0001
64,0.5388813018798828,1.2138260217703192,0.3530251085758209,1.7561436737954297,0.0001
65,0.5379599928855896,1.21948083658006,0.5041177868843079,1.363954119085222,0.0001
66,0.5405999422073364,1.211488418372031,0.5190324783325195,1.3045867697582365,0.0001
67,0.5392179489135742,1.2131992018376359,0.4643019139766693,1.4561762199444528,0.0001
68,0.5419641733169556,1.2078270169047567,0.5058037638664246,1.3167549429001044,0.0001
69,0.5410428643226624,1.2101047428651899,0.497957319021225,1.357866320587783,0.0001
70,0.5429741144180298,1.2043473142340813,0.4741586148738861,1.4117994410280015,0.0001
71,0.5446749925613403,1.196247367886682,0.5208482146263123,1.2742617559157785,1e-05
72,0.545862078666687,1.1940628026606872,0.5207833647727966,1.2820646575310297,1e-05
73,0.5457203388214111,1.1951530943628057,0.5248686671257019,1.273401158351192,1e-05
74,0.5463404655456543,1.1906741219525283,0.5180597901344299,1.2806791273832212,1e-05
75,0.5460746884346008,1.1910057799271758,0.5167628526687622,1.2855323411002015,1e-05
76,0.5475806593894958,1.1898428293847656,0.5200051665306091,1.2774934659447315,1e-05
77,0.5470845699310303,1.1914234544238134,0.5229232907295227,1.2780341046398063,1e-05
78,0.5475629568099976,1.1901474972006614,0.5201348662376404,1.2721298734514517,1e-05
79,0.5491575598716736,1.1905924070587093,0.5164386034011841,1.2773770936522901,1e-05
80,0.5485551357269287,1.1862403142144085,0.5213021039962769,1.2798091795230977,1e-05
81,0.5470845699310303,1.1897882137652405,0.5214318037033081,1.279477993219513,1e-05
82,0.5472086071968079,1.189807798900433,0.5200700163841248,1.2841320273307393,1e-05
83,0.5479881763458252,1.1876059062944617,0.5231826901435852,1.273436685456012,1e-05
84,0.5466770529747009,1.1870016520967162,0.5172168016433716,1.2825890345592288,1e-05
85,0.547899603843689,1.1908400931172218,0.5217560529708862,1.2768237044487967,1e-05
86,0.5458089113235474,1.1893957147747634,0.5209779143333435,1.275841568541522,1e-05
87,0.5471377372741699,1.191664942420878,0.5185785889625549,1.2787482764816618,1e-05
88,0.5463227033615112,1.191041753742849,0.5250632166862488,1.268695998443842,1e-05
89,0.5468896627426147,1.191017653357013,0.5210427045822144,1.2760130153092868,1e-05
90,0.5484665632247925,1.1894158799804453,0.518773078918457,1.274237780508832,1e-05
91,0.5476869940757751,1.1876201919503893,0.5212372541427612,1.275842737257925,1e-05
92,0.5474035143852234,1.189214289206338,0.5225990414619446,1.27280469876413,1e-05
93,0.5491575598716736,1.1888150025815656,0.52110755443573,1.2725026181031585,1e-05
94,0.5463050007820129,1.1895834525702211,0.5205239653587341,1.2708446760522694,1e-05
1,0.24064067006111145,1.8290968918850623,0.26541727781295776,1.8194653818745086,0.001
2,0.25286582112312317,1.781067289340606,0.2889566123485565,1.754713451883207,0.001
3,0.29967576265335083,1.7101328125585644,0.19402113556861877,1.8757475022482397,0.001
4,0.33780407905578613,1.6419205454483534,0.17151935398578644,2.222782376783304,0.001
5,0.36971351504325867,1.5734551475995175,0.21289150416851044,1.90996273681275,0.001
6,0.3930298984050751,1.5277602026209567,0.3980935215950012,1.5498088767777296,0.001
7,0.40282773971557617,1.5054972653871297,0.29375526309013367,1.7650883533666897,0.001
8,0.41228896379470825,1.4807208173214714,0.41443485021591187,1.4959409191144455,0.001
9,0.41487571597099304,1.4733283114115205,0.39919590950012207,1.5357783884708693,0.001
10,0.41542497277259827,1.4773369147470414,0.1162700206041336,2.454953809554734,0.001
11,0.41802945733070374,1.4671549533045045,0.37792620062828064,1.6731502795047808,0.001
12,0.4297408163547516,1.4440252498525936,0.33532196283340454,1.699137932285942,0.001
13,0.4323984384536743,1.4392684542189305,0.21334543824195862,1.9567147214916243,0.001
14,0.4402296245098114,1.4180478730649233,0.2080928534269333,2.0963940850940554,0.001
15,0.43760743737220764,1.426380545829692,0.2672978341579437,1.9108299502262105,0.001
16,0.4453677535057068,1.4132701745245067,0.09649179875850677,3.2861176184601115,0.001
17,0.4417356252670288,1.4151659124944016,0.11140652000904083,2.8322454271717885,0.001
18,0.4500274658203125,1.3993732191028097,0.1324816793203354,2.339209796992592,0.001
19,0.4529508948326111,1.3913531102586867,0.16814732551574707,2.656390195102839,0.001
20,0.4612250030040741,1.3702371559960704,0.09739965200424194,3.2178633498601292,0.001
21,0.4572739899158478,1.376724181684925,0.35185784101486206,1.7017805325011708,0.001
22,0.4617210924625397,1.3686024972370692,0.3357110321521759,1.7054600948474494,0.001
23,0.4775429368019104,1.3331714161666401,0.47357499599456787,1.358079998025201,0.0001
24,0.4780213236808777,1.327431180317425,0.4707217514514923,1.3732170306649099,0.0001
25,0.48321256041526794,1.3254944679660674,0.44692301750183105,1.454024323824353,0.0001
26,0.48160025477409363,1.3198921976651974,0.44646909832954407,1.4274484169374186,0.0001
27,0.4832479953765869,1.321591385974956,0.4766227900981903,1.3464016614817713,0.0001
28,0.4838681221008301,1.3171095427563493,0.47454768419265747,1.3588597849644342,0.0001
29,0.4837086498737335,1.317842106767533,0.4568445682525635,1.3915191403808826,0.0001
30,0.48480716347694397,1.3182444926796502,0.4746773838996887,1.3612207305175492,0.0001
31,0.4836200773715973,1.3157200742009931,0.47642824053764343,1.3523003818861867,0.0001
32,0.485108345746994,1.3135087493313307,0.47026780247688293,1.3685623737680535,0.0001
33,0.48507291078567505,1.315136884999236,0.47694700956344604,1.359293729111298,0.0001
34,0.4832657277584076,1.3142314422722186,0.48660916090011597,1.3418916725600618,0.0001
35,0.4862777292728424,1.311137940336559,0.47675248980522156,1.3689619308392769,0.0001
36,0.48737621307373047,1.3127335807108333,0.48239412903785706,1.339975008170789,0.0001
37,0.4857993423938751,1.311610887893823,0.48096752166748047,1.3550651476205566,0.0001
38,0.4888467788696289,1.3089164266452649,0.4546397626399994,1.42201810376003,0.0001
39,0.4903704822063446,1.3073168292960304,0.48232927918434143,1.353227774902553,0.0001
40,0.48831525444984436,1.308705444411213,0.479281485080719,1.3476380614731596,0.0001
41,0.48693326115608215,1.3122665409886274,0.44964659214019775,1.4402569368125075,0.0001
42,0.4885987341403961,1.3094419615427664,0.4737046957015991,1.373539359573724,0.0001
43,0.4893251359462738,1.3073545814001917,0.4748719334602356,1.3750716381581345,0.0001
44,0.488740473985672,1.3097591542882505,0.4820699095726013,1.3466074346421517,0.0001
45,0.4876596927642822,1.3109650150741667,0.45723363757133484,1.4214558222980151,0.0001
46,0.49042364954948425,1.3066400794645312,0.41962260007858276,1.505893550280289,0.0001
47,0.4922662675380707,1.3070606555766542,0.4652097821235657,1.414557474518045,0.0001
48,0.4913272261619568,1.3085454029186254,0.48433953523635864,1.3494538298903036,0.0001
49,0.48959091305732727,1.3052216173517266,0.3591206669807434,1.8297830882312707,0.0001
50,0.4893428683280945,1.3088964440183437,0.44562608003616333,1.4385489377288392,0.0001
51,0.4903527796268463,1.303837481047049,0.48855456709861755,1.3392395617610773,1e-05
52,0.49063625931739807,1.3054731494279024,0.4873873293399811,1.3367738447473188,1e-05
53,0.4916638731956482,1.3013660945235217,0.4908241927623749,1.3385231658554473,1e-05
54,0.48831525444984436,1.3037911592626705,0.4898515045642853,1.3351897718794932,1e-05
55,0.49355965852737427,1.297986740425251,0.4869982600212097,1.3387295611598413,1e-05
56,0.493081271648407,1.3024356977967613,0.48725762963294983,1.3376553772210256,1e-05
57,0.49322301149368286,1.3002349462700258,0.4866740107536316,1.3368948528595173,1e-05
58,0.4941089153289795,1.2990803307678087,0.4874521791934967,1.3384816394567443,1e-05
59,0.4913980960845947,1.3016129755470713,0.49121329188346863,1.3373957785347326,1e-05
60,0.4912209212779999,1.3001252526722937,0.48874911665916443,1.341718083890246,1e-05
61,0.49531370401382446,1.3005978152245905,0.4893975853919983,1.3383560632192149,1e-05
62,0.49359509348869324,1.2971705378619445,0.4877115488052368,1.3367117889798976,1e-05
63,0.4931698739528656,1.2990123660607382,0.4893975853919983,1.3385617350273487,1e-05
64,0.4952428340911865,1.2974372250122916,0.4881654977798462,1.3397263696813513,1e-05
65,0.49309900403022766,1.298563179797271,0.48609039187431335,1.3428292109200821,1e-05
66,0.4933824837207794,1.2984239661662524,0.4873873293399811,1.337026155873902,1e-05
67,0.4944278299808502,1.3000973277003187,0.48803579807281494,1.338455865412678,1e-05
68,0.49325844645500183,1.301223649157198,0.49004605412483215,1.3361558556193376,1e-05
69,0.4953668415546417,1.2976230324414018,0.4896569550037384,1.3342088899463387,1.0000000000000002e-06
70,0.4960578382015228,1.2975089677061395,0.49075934290885925,1.3346982015399846,1.0000000000000002e-06
71,0.49393174052238464,1.2963563395252797,0.4910835921764374,1.3352742957339105,1.0000000000000002e-06
72,0.49697914719581604,1.2944100518510575,0.4898515045642853,1.3370886763650676,1.0000000000000002e-06
73,0.49625274538993835,1.2971938009715427,0.48784124851226807,1.337768621075502,1.0000000000000002e-06
74,0.496642529964447,1.2961441579242443,0.49251019954681396,1.3383156544240282,1.0000000000000002e-06
75,0.4958629608154297,1.2967059376246493,0.4893975853919983,1.336617742466962,1.0000000000000002e-06
76,0.4982016682624817,1.2964944000613,0.48946240544319153,1.3373810855124482,1.0000000000000002e-06
77,0.496642529964447,1.2972687466760746,0.48751702904701233,1.3387711735738328,1.0000000000000002e-06
78,0.4952959716320038,1.2957372238379987,0.48803579807281494,1.3364042808987753,1.0000000000000002e-06
79,0.49465814232826233,1.2986247352176596,0.48725762963294983,1.338645822072213,1.0000000000000002e-06
80,0.4953668415546417,1.2975260022533888,0.48952725529670715,1.3402582837035473,1.0000000000000002e-06
81,0.49276235699653625,1.2972179782231976,0.48777639865875244,1.3402148396439624,1.0000000000000002e-06
82,0.4955263137817383,1.29834512950481,0.48952725529670715,1.3374063668412757,1.0000000000000002e-06
83,0.49336475133895874,1.2964737792810157,0.4943259060382843,1.3332566789334312,1.0000000000000002e-06
84,0.4961818754673004,1.296074675019569,0.49056482315063477,1.3371543649430173,1.0000000000000002e-06
85,0.4934001863002777,1.2986430859312705,0.4908241927623749,1.3339830937842267,1.0000000000000002e-06
86,0.49614644050598145,1.296703242777857,0.48777639865875244,1.3392131077038099,1.0000000000000002e-06
87,0.4940203130245209,1.2962221554465725,0.492056280374527,1.3366292135916937,1.0000000000000002e-06
88,0.49428609013557434,1.2966100992169405,0.4862200915813446,1.341340569274511,1.0000000000000002e-06
89,0.49685513973236084,1.2956273576644328,0.4889436364173889,1.3355052940082197,1.0000000000000002e-06
90,0.49426835775375366,1.296015421892344,0.4891381859779358,1.336613682463401,1.0000000000000002e-06
91,0.49441009759902954,1.2967211116570707,0.4904351234436035,1.336726635039359,1.0000000000000002e-06
92,0.49414435029029846,1.2972137127225736,0.49056482315063477,1.3382663022574341,1.0000000000000002e-06
93,0.4943392276763916,1.2969954000475963,0.48907333612442017,1.338731223356785,1.0000000000000002e-06
94,0.49531370401382446,1.2986754505701177,0.49024057388305664,1.3353159034555968,1.0000000000000002e-06
95,0.4936659634113312,1.2944280547137315,0.4877115488052368,1.336920340039079,1.0000000000000002e-06
96,0.495845228433609,1.297748289089521,0.4899163544178009,1.3391038715418084,1.0000000000000002e-06
97,0.493843138217926,1.297773798001936,0.49095389246940613,1.3394956971396037,1.0000000000000002e-06
98,0.49602240324020386,1.297212117067761,0.49095389246940613,1.3346690609176664,1.0000000000000002e-07
1,0.24216438829898834,1.8269189800606742,0.26541727781295776,1.8089785571383112,0.001
2,0.2553817331790924,1.7781172519525075,0.1650346964597702,1.8789549085093753,0.001
3,0.31850960850715637,1.6762799937180017,0.18066273629665375,2.1469300975518797,0.001
4,0.3513580560684204,1.617829529936356,0.2941443622112274,1.716186378787722,0.001
5,0.36795946955680847,1.5895012406661115,0.17696647346019745,1.934709945446121,0.001
6,0.3915947675704956,1.5429111741836592,0.1647753119468689,2.1694922204317884,0.001
7,0.3997448682785034,1.5217443014031418,0.16419169306755066,2.433641351557962,0.001
8,0.4056093990802765,1.5074202539699415,0.1650346964597702,2.1973437511397584,0.001
9,0.39944368600845337,1.5131981276141109,0.1564100831747055,2.1601846257379163,0.001
10,0.3957938551902771,1.5231640593638627,0.10997989773750305,2.59385510067958,0.001
11,0.4035010039806366,1.5009668592110605,0.15537254512310028,2.112702709313891,0.001
12,0.40587517619132996,1.4983630025076964,0.261526495218277,2.221723805643629,0.001
13,0.4289257824420929,1.4465474532405451,0.26541727781295776,3.84127457084208,0.001
14,0.4113144874572754,1.4861372725115076,0.1716490536928177,2.2400780480764975,0.001
15,0.4313530921936035,1.4431995542286682,0.1357240080833435,2.154015215460053,0.001
16,0.4413635730743408,1.418091272970286,0.0965566411614418,3.846577685890893,0.001
17,0.44634220004081726,1.4112464007508254,0.26347190141677856,3.589470769140586,0.001
18,0.4513031542301178,1.400515443661011,0.26541727781295776,3.568063503402919,0.001
19,0.46770966053009033,1.3616927386500306,0.26567667722702026,2.835923278341806,0.0001
20,0.47130632400512695,1.3521871139916144,0.43687179684638977,1.440964992203591,0.0001
21,0.4449070692062378,1.4208120830286188,0.2701510787010193,1.8022221454919432,0.0001
22,0.4311227798461914,1.4479654258731338,0.1443486213684082,2.440412695588293,0.0001
23,0.4697117507457733,1.3604398991392035,0.4403735101222992,1.4418599207139526,0.0001
24,0.47249341011047363,1.3558139233502915,0.408858060836792,1.5228965478635748,0.0001
25,0.47222766280174255,1.353738439805228,0.4389469027519226,1.4936257167345168,0.0001
26,0.4713594913482666,1.3506849194542032,0.4603462815284729,1.394627953524967,0.0001
27,0.46731987595558167,1.3585244916238601,0.39245185256004333,1.5874722526893024,0.0001
28,0.45672473311424255,1.3893990238857494,0.13137929141521454,2.252877390529231,0.0001
29,0.46884357929229736,1.3641362684098854,0.2512158751487732,1.9264691140693293,0.0001
30,0.460959255695343,1.3738475892476247,0.30704882740974426,1.7877568836983952,0.0001
31,0.46710726618766785,1.364224955871757,0.41411063075065613,1.5033797286115076,0.0001
32,0.46349287033081055,1.3673075484181043,0.33486804366111755,2.0175378385216924,0.0001
33,0.46733757853507996,1.3640254185363256,0.40334609150886536,1.578901221173784,0.0001
34,0.4643610119819641,1.368477988358424,0.41190585494041443,1.5464403354567349,0.0001
35,0.4600379168987274,1.3762252563808517,0.17573438584804535,2.4091029084460853,0.0001
36,0.4548998177051544,1.3906075322009808,0.26541727781295776,3.672187882417155,0.0001
37,0.45185238122940063,1.3958733442987494,0.1714545041322708,2.465085382862288,0.0001
38,0.45603373646736145,1.391086658219363,0.15945787727832794,2.6119458638433586,0.0001
39,0.4538722038269043,1.390550029514146,0.2652227580547333,3.1669506956481044,0.0001
40,0.4586559534072876,1.3800124714539752,0.17755009233951569,2.3013303884542466,0.0001
41,0.4631030857563019,1.3710214494528898,0.4002982974052429,1.5185600851738734,1e-05
1,0.24328060448169708,1.8156801132431708,0.2670384645462036,1.7870683625285384,0.001
2,0.25927960872650146,1.7727492769845767,0.291096568107605,1.739914866653632,0.001
3,0.2883719503879547,1.7307862894411,0.28506582975387573,1.7443144819428968,0.001
4,0.3245690166950226,1.680501972897576,0.3213799297809601,1.7079639137197071,0.001
5,0.34288904070854187,1.6478699950623066,0.2564035952091217,1.7985439875209217,0.001
6,0.3520667552947998,1.6244024873124119,0.26684391498565674,1.8069044159943086,0.001
7,0.36260876059532166,1.6066854174002236,0.3056221902370453,1.71214283719368,0.001
8,0.36691412329673767,1.5913145745286985,0.2366902232170105,1.8435350841264087,0.001
9,0.370121031999588,1.5828695980147955,0.23733869194984436,1.8348817161901183,0.001
10,0.3773675262928009,1.5668308482898612,0.18539653718471527,1.9169306965098756,0.001
11,0.3797062635421753,1.5604790512822406,0.17618831992149353,1.9358680106641006,0.001
12,0.3920731544494629,1.5373782206282038,0.21710653603076935,1.9047887065857272,0.001
13,0.3830725848674774,1.5440688898138388,0.20193243026733398,1.908068858211231,0.001
14,0.3918428122997284,1.5298409910860664,0.17177873849868774,1.953074229690446,0.001
15,0.3774915635585785,1.5538008507597305,0.3132741153240204,1.7023240129861548,0.001
16,0.3990539014339447,1.5135766034304459,0.2706698775291443,1.8675879962511868,0.001
17,0.3932425081729889,1.5269453778488846,0.1536865383386612,2.0844444788102936,0.001
18,0.3394872546195984,1.6338235017281377,0.1898709535598755,1.9549193170143158,0.001
19,0.3612444996833801,1.591971123747196,0.1780688613653183,1.9034195933914952,0.001
20,0.37843057513237,1.5566628343067441,0.2019972801208496,1.8965820689724233,0.001
21,0.3847380578517914,1.5459677784332353,0.14836910367012024,2.0229462043961215,0.001
22,0.38032636046409607,1.554880609909996,0.1650346964597702,1.8549563125308313,0.001
23,0.3910101056098938,1.5332650091082016,0.12547823786735535,2.172739155816163,0.001
24,0.3900887668132782,1.5356131879108308,0.1586148738861084,2.2497472009509774,0.001
25,0.3924452066421509,1.5290161021086397,0.1650346964597702,2.158538153721784,0.001
26,0.3526337444782257,1.615376944344745,0.27352312207221985,1.7781529502486466,0.001
27,0.27538493275642395,1.7579742121545667,0.26541727781295776,1.8073218030677867,0.001
28,0.2432628870010376,1.8072399008808653,0.26541727781295776,1.8063525790084731,0.001
29,0.2456016093492508,1.8068894675624474,0.2615913450717926,1.8149472283339905,0.001
30,0.2467532604932785,1.806242636060675,0.26541727781295776,1.816152480548245,0.001
31,0.24751511216163635,1.804784462433813,0.26541727781295776,1.808262062029464,0.001
32,0.2479226142168045,1.8049684903346297,0.26541727781295776,1.8071793535248746,0.001
33,0.2482769638299942,1.8043657798529351,0.26541727781295776,1.8089831870598332,0.001
34,0.24900339543819427,1.8042979546313573,0.26541727781295776,1.8087720190626075,0.001
35,0.24847185611724854,1.8039589495639528,0.26541727781295776,1.8121713426170178,0.001
36,0.24918057024478912,1.8031160131056445,0.26541727781295776,1.80992024629452,0.001
37,0.24972981214523315,1.801299455687933,0.26541727781295776,1.8074707068803901,0.0001
38,0.24972981214523315,1.8009329570860255,0.26541727781295776,1.805906624616518,0.0001
39,0.2496766597032547,1.801154513839447,0.26541727781295776,1.8050680047118643,0.0001
40,0.24976524710655212,1.800787305878798,0.26541727781295776,1.8062456786868313,0.0001
41,0.24972981214523315,1.8009730294763686,0.26541727781295776,1.8070058706831618,0.0001
1,0.23830194771289825,1.826754276709934,0.12872058153152466,1.8638453847138567,0.001
2,0.2468772828578949,1.7897345117686165,0.1665261685848236,1.8268506837319434,0.001
3,0.24496378004550934,1.791387513382088,0.2637961208820343,1.8073034102594672,0.001
4,0.24526497721672058,1.7955760167826604,0.26535242795944214,1.7945537900856656,0.001
5,0.2506334185600281,1.7884161357126378,0.27183711528778076,1.7933762212508029,0.001
6,0.2539643347263336,1.7776230793503132,0.26541727781295776,1.8330551277732317,0.001
7,0.2636558711528778,1.7667132405635242,0.28577911853790283,1.755566209873548,0.001
8,0.27293989062309265,1.7550571511721569,0.29219895601272583,1.7474155828465934,0.001
